0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.98126220703125
0,-1.8381205797195435
0,-1.8561172485351562
0,-1.8257352113723755
0,-1.8168435096740723
0,-1.800390601158142
0,-1.799666404724121
0,-1.7784031629562378
0,-1.776698112487793
0,-1.7598612308502197
0,-1.8444938659667969
0,-1.7543679475784302
0,-1.6720198392868042
0,-1.6870726346969604
0,-1.6903594732284546
0,-1.7127937078475952
0,-1.7170356512069702
0,-1.7102770805358887
0,-1.7528107166290283
0,-1.78544020652771
0,-1.799757719039917
0,-1.8437892198562622
0,-1.7592664957046509
0,-1.7271746397018433
0,-1.7340298891067505
0,-1.738798975944519
0,-1.7367382049560547
0,-1.758111596107483
0,-1.7537281513214111
0,-1.7674484252929688
0,-1.7734204530715942
0,-1.781779408454895
0,-1.8119397163391113
0,-1.756280541419983
0,-1.750124454498291
0,-1.743070363998413
0,-1.7475204467773438
0,-1.7603039741516113
0,-1.7674081325531006
0,-1.7936469316482544
0,-1.8126572370529175
0,-1.8075355291366577
0,-1.8401446342468262
0,-1.8510419130325317
0,-1.8768081665039062
0,-1.8136886358261108
0,-1.8202059268951416
0,-1.8469183444976807
0,-1.880271553993225
0,-1.879916787147522
0,-1.8691997528076172
1,-1.9000623226165771
1,-1.8875954151153564
1,-1.8788341283798218
1,-1.8616174459457397
1,-1.841612696647644
1,-1.8453407287597656
1,-1.830262541770935
1,-1.821022868156433
1,-1.8172937631607056
1,-1.8019999265670776
1,-1.801714301109314
1,-1.7908743619918823
1,-1.8013300895690918
1,-1.8095641136169434
1,-1.8128145933151245
1,-1.8315521478652954
1,-1.8458081483840942
1,-1.8390192985534668
1,-1.8058470487594604
1,-1.813786268234253
1,-1.8189278841018677
1,-1.8656904697418213
1,-1.915793776512146
1,-1.9635975360870361
1,-2.011737585067749
1,-1.9699008464813232
1,-1.9387375116348267
1,-1.9177324771881104
1,-1.8675199747085571
1,-1.8330917358398438
1,-1.8263049125671387
1,-1.8236453533172607
1,-1.8207237720489502
1,-1.8059056997299194
1,-1.808643102645874
1,-1.8052653074264526
1,-1.8295857906341553
1,-1.8464686870574951
1,-1.8633865118026733
1,-1.8862496614456177
1,-1.9115509986877441
1,-1.9297422170639038
1,-1.9504579305648804
1,-1.9681429862976074
1,-1.966691493988037
1,-1.9559773206710815
1,-1.9700257778167725
1,-1.9514496326446533
1,-1.9132636785507202
1,-1.8548580408096313
1,-1.8345513343811035
1,-1.8168987035751343
1,-1.8138561248779297
1,-1.8147706985473633
1,-1.821108102798462
1,-1.8433197736740112
1,-1.828798770904541
1,-1.813817024230957
1,-1.7949917316436768
1,-1.7785369157791138
1,-1.7588393688201904
1,-1.7525537014007568
1,-1.7507163286209106
1,-1.7507691383361816
1,-1.8955765962600708
1,-1.892327070236206
1,-1.8932400941848755
1,-1.891127586364746
1,-1.9057934284210205
1,-1.916290283203125
1,-1.9416756629943848
1,-1.946266770362854
1,-1.9503059387207031
1,-1.949305534362793
1,-1.9313901662826538
1,-1.9047226905822754
1,-1.8952593803405762
1,-1.890190601348877
1,-1.895880103111267
1,-1.9121291637420654
1,-1.911495566368103
1,-1.9077954292297363
1,-1.917232632637024
1,-1.896496057510376
1,-1.8832515478134155
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
0,-1.6720198392868042
