0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.8808917999267578
0,-1.8723347187042236
0,-1.8770122528076172
0,-1.8914400339126587
0,-1.8997043371200562
0,-1.8958152532577515
0,-1.893970251083374
0,-1.884214997291565
0,-1.8832433223724365
0,-1.8814146518707275
0,-1.8854904174804688
0,-1.7722804546356201
0,-1.8466259241104126
0,-1.8384414911270142
0,-1.8434654474258423
0,-1.8493596315383911
0,-1.859657645225525
0,-1.8674027919769287
0,-1.8816436529159546
0,-1.8572911024093628
0,-1.8613131046295166
0,-1.8695968389511108
0,-1.8756027221679688
0,-1.8456705808639526
0,-1.829611897468567
0,-1.8301622867584229
0,-1.8392292261123657
0,-1.8485490083694458
0,-1.8557363748550415
0,-1.8737189769744873
0,-1.8539303541183472
0,-1.8457013368606567
0,-1.8567169904708862
0,-1.861981749534607
0,-1.831816554069519
1,-1.8107452392578125
1,-1.8196102380752563
1,-1.8263907432556152
1,-1.8355497121810913
1,-1.8474434614181519
1,-1.8368206024169922
1,-1.8291571140289307
1,-1.8288050889968872
1,-1.8362575769424438
1,-1.8406662940979004
1,-1.8238418102264404
1,-1.7978034019470215
1,-1.807698369026184
1,-1.8244378566741943
1,-1.8523902893066406
1,-1.8431196212768555
1,-1.8745890855789185
1,-1.851019024848938
1,-1.7488716840744019
1,-1.7729371786117554
1,-1.7968060970306396
1,-1.8090438842773438
1,-1.83778715133667
1,-1.8426783084869385
1,-1.8330011367797852
1,-1.8244858980178833
1,-1.8161776065826416
1,-1.842474102973938
1,-1.8542875051498413
1,-1.8509597778320312
1,-1.843301773071289
1,-1.8187323808670044
1,-1.8002127408981323
1,-1.8018245697021484
1,-1.80295729637146
1,-1.8029038906097412
1,-1.8049267530441284
1,-1.7810050249099731
1,-1.7485255002975464
1,-1.7322206497192383
1,-1.7119433879852295
1,-1.7205036878585815
1,-1.7473957538604736
1,-1.804738998413086
1,-1.8095570802688599
1,-1.8361414670944214
1,-1.8555853366851807
1,-1.8443926572799683
1,-1.8680553436279297
1,-1.8673765659332275
1,-1.8499059677124023
1,-1.8581289052963257
1,-1.9009168148040771
1,-2.001711368560791
1,-1.9966481924057007
1,-1.9877655506134033
1,-1.972999095916748
1,-1.9742037057876587
1,-1.9958192110061646
1,-2.0004024505615234
1,-2.012208938598633
1,-2.0309362411499023
1,-2.0334010124206543
1,-2.0272974967956543
1,-2.0287678241729736
1,-2.0287437438964844
1,-2.0220158100128174
1,-1.9962571859359741
1,-1.995709776878357
1,-2.0116286277770996
1,-2.005601167678833
1,-2.0007405281066895
1,-1.993874430656433
1,-1.9724980592727661
1,-1.9544293880462646
1,-1.9417425394058228
1,-1.9260298013687134
1,-1.9131439924240112
1,-1.9164929389953613
1,-1.9148608446121216
1,-1.8901556730270386
1,-1.8889843225479126
1,-1.8940403461456299
1,-1.896408200263977
1,-1.8975263833999634
1,-1.9048690795898438
1,-1.9049285650253296
1,-1.9049655199050903
1,-1.9010050296783447
1,-1.909138560295105
1,-1.906862497329712
1,-1.8931571245193481
1,-1.8941962718963623
1,-1.8979294300079346
1,-1.8944696187973022
1,-1.8938409090042114
1,-1.8983708620071411
1,-1.9026423692703247
1,-1.9104686975479126
1,-1.913019061088562
1,-1.909189224243164
1,-1.905869483947754
1,-1.909277081489563
1,-1.9106863737106323
1,-1.9078892469406128
1,-1.9084796905517578
1,-1.9043488502502441
1,-1.8947683572769165
1,-1.8927189111709595
0,-1.8861167430877686
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
0,-1.7119433879852295
